address,mrt,mrt_dist,num_mrt_1km,mall,mall_dist,num_mall_1km,supermarket,supermarket_dist,num_supermarket_1km,hawker_dist,num_hawker_1km,park_dist,num_park_1km,school,school_dist,num_school_1km,number_school_btw_1km_2km,cityhall_dist
894D WOODLANDS DR 50,WOODLANDS MRT STATION,0.17504752414213634,2,Woodlands Civic Centre,0.28960452756866,5,730900,0.2806629757632597,6,1.1018643904618686,0,1.1425324459948365,0,738853,0.2797368823785166,6,6,17.22563799699416
85A LOR 4 TOA PAYOH,TOA PAYOH MRT STATION,0.45661556285038263,2,HDB Hub,0.4782911459531708,1,310095,0.3007322862369598,6,0.24190236225595618,6,0.6507348868729019,1,319580,0.2769016900338399,4,5,4.778718282193072
331B ANCHORVALE ST,FARMWAY LRT STATION,0.19002258895766466,6,Compass One,0.6804594760072711,1,540330,0.16281798317477067,8,0.22770459688516104,1,0.7683990705698741,1,544799,0.08975792378218367,4,11,12.103752088954973
305 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.39938343134622295,3,NEX,0.6843374731905396,1,550253,0.433399590157081,4,1.0299570201937496,0,0.3785490056538093,10,558979,0.5145722343450068,4,4,6.914768499807783
422 FAJAR RD,FAJAR LRT STATION,0.1389095212810916,7,Fajar Shopping Centre,0.18713006909481608,3,670446,0.19571924514688557,7,0.877404765977938,2,1.3268544213365805,0,677744,0.23095991910859606,4,3,13.680728388999015
613A PUNGGOL DR,DAMAI LRT STATION,0.12052444255603506,7,Oasis Terraces,0.6228346147227335,2,820612,0.09196002955799444,9,0.5376002705463215,1,0.8028554453961996,2,828845,0.33344413506410076,4,11,13.784195429295387
871 TAMPINES ST 84,TAMPINES MRT STATION,1.151746301542495,0,Our Tampines Hub,0.8689915231137791,1,523872,0.15040584018173708,7,0.7844083360098967,1,1.416464829220103,0,529067,0.4573115650947999,3,3,11.247164857855301
314 CLEMENTI AVE 4,CLEMENTI MRT STATION,0.3974984071841027,1,The Clementi Mall,0.4176398196444714,3,129588,0.34243636102298153,7,0.5927361334132433,3,0.8343468492451861,4,129857,0.34007982532804176,3,1,10.043368430944255
531 BEDOK NTH ST 3,BEDOK RESERVOIR MRT STATION,0.7758338305393827,2,Djitsun Mall,0.8626448207107149,3,461539,0.1083805619050344,8,0.20889214157672403,2,0.6029869442504732,2,479226,0.589992086456501,4,5,9.359978827457752
160 MEI LING ST,QUEENSTOWN MRT STATION,0.3572151437930198,1,Anchorpoint,0.3818046443092152,3,140170,0.18005666589624061,4,0.19462495839596877,4,1.3070683913073997,0,149303,0.5373861516389148,2,2,5.3201159333823815
45 CIRCUIT RD,MATTAR MRT STATION,0.3210026836464842,3,Paya Lebar Square,1.1068251409179706,0,370077,0.25309563195647655,4,0.11564505603512597,4,0.5401487646316877,3,387724,0.5424621105493718,2,5,5.2795519545969976
859 JURONG WEST ST 81,PIONEER MRT STATION,1.2950617906488586,0,Gek Poh Shopping Centre,0.18937620413233433,2,640763,0.25046895042779593,4,0.8931026866019859,1,0.6182693593652591,2,649076,0.12960774312545942,3,6,18.427289838637325
14 GHIM MOH RD,BUONA VISTA MRT STATION,0.21825996602792092,3,The Star Vista,0.22267185936679776,5,270021,0.1541686912656406,10,0.25903567698386054,3,0.32714596788287964,8,139648,0.9595460451609072,1,2,7.209529028390829
686A JURONG WEST CTRL 1,BOON LAY MRT STATION,0.37680555359742746,2,Jurong Point,0.3297167518366058,3,648331,0.276110924985163,5,0.82467592132808,2,0.5365568165081013,1,648368,0.6830116798379082,5,7,17.24377324766967
689C WOODLANDS DR 75,ADMIRALTY MRT STATION,0.947669138277306,1,Admiralty Place,0.9039412778655112,1,735785,0.39209554588912565,8,1.0133328981679253,0,1.9741714384910234,0,737942,0.6803089239512282,3,7,17.458551966698778
464 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.8932415406844235,1,myVillage At Serangoon Garden,0.9340083651564972,2,560574,0.4643232414849449,5,0.178795730367433,3,0.8514955910557205,1,569299,0.6686131167586327,3,5,8.154425052343488
135 SIMEI ST 1,SIMEI MRT STATION,0.6752739852718408,3,Eastpoint Mall,0.740156495273848,1,520280,0.5972390672270511,6,1.4080652527532305,0,0.42513785351875916,5,529366,0.6104840001031283,4,5,13.170052550555114
628 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.2704665150880295,2,West Mall,0.17318596097886949,1,658713,0.16665442595822974,12,0.9825473824093759,1,0.951650386908594,1,659243,0.5710956905663983,4,4,13.073249745777904
323 SEMBAWANG CL,SEMBAWANG MRT STATION,0.48991844676319896,1,Sun Plaza,0.3781979844244838,2,750365,0.21682268997736412,9,0.6633846048276362,1,1.174422742681359,0,757715,0.3500496675628211,4,3,17.22061016032507
414 SERANGOON CTRL,SERANGOON MRT STATION,0.1366276785494944,3,NEX,0.3195664414657711,2,556083,0.2864902017138398,6,1.0289671381851073,0,0.8020025176985663,3,556108,0.6611906022750291,2,5,6.639726812079596
709 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,1.126246111533561,0,West Coast Plaza,0.4935878446473393,2,120720,0.37185186358712224,6,0.3040591337858451,4,0.3273118689860126,4,128104,1.0619245804170727,0,4,10.108389371953194
488A TAMPINES AVE 9,TAMPINES EAST MRT STATION,0.4857314116685187,1,Loyang Point,1.1490486077253859,0,521487,0.22667231945124294,5,1.5549397867694563,0,0.9435799297252014,1,519075,0.7823517556257623,3,7,13.776016415123912
411 EUNOS RD 5,EUNOS MRT STATION,0.41662449831507775,3,Singpost Centre,0.5344114686965183,5,402001,0.28039964647786525,10,0.2624864023528366,3,0.5143817370645603,3,427072,0.8181861134879466,2,8,6.004047691913721
245 TAMPINES ST 21,TAMPINES MRT STATION,0.15306684738051637,3,Tampines Mall,0.21307453413525976,4,529536,0.19424528739883734,11,0.7557312915223761,2,0.7055454428640521,1,529393,0.4980791731158709,6,5,12.4352418803457
509 BEDOK NTH ST 3,BEDOK RESERVOIR MRT STATION,0.39377159821067903,1,Djitsun Mall,0.8030728206396884,3,460509,2.8004628263742642e-06,9,0.07446561444455319,4,0.8206908175966726,1,469623,0.12202428509539617,3,6,9.867341024753635
404 FAJAR RD,PETIR LRT STATION,0.33349330121722254,9,Bukit Panjang Plaza,0.3641442597024036,5,673443,0.24296761454926089,10,0.6442659464174607,1,0.9513624925954614,2,679002,0.2743970235102905,6,2,13.489477181360414
168C SIMEI LANE,UPPER CHANGI MRT STATION,0.3326804410047671,4,Eastpoint Mall,0.6142232736250387,1,528833,0.6142232736250387,2,1.5880341779699858,0,0.2860246134152321,7,529896,0.7604893777695697,1,6,13.049029214111254
157 TAMPINES ST 12,TAMPINES MRT STATION,0.2466922110196088,3,Tampines Mall,0.16433214304169086,4,529510,0.16226545326206726,11,0.6023027559150065,2,0.9071201553742136,1,529426,0.21766369116940937,7,5,12.1698601049456
291B BT BATOK ST 24,BUKIT BATOK MRT STATION,0.945897128046341,1,West Mall,1.0506773026784766,0,650292,0.15873523394129505,7,1.992240935297068,0,0.6833664060679648,1,659762,0.22273881515426028,2,5,12.059428505993795
139 BISHAN ST 12,BISHAN MRT STATION,0.7775988502803606,3,Junction 8,0.7255609156746791,2,570510,0.5230786057724298,6,0.5832718806945996,2,0.9241515483830963,1,579806,0.363775424284184,4,8,5.761314851334156
501B WELLINGTON CIRCLE,SEMBAWANG MRT STATION,0.3764591852043669,1,Sun Plaza,0.4877400967498083,1,750505,0.24909699409959732,7,0.3473922596001209,1,0.9196592327739673,1,757702,0.1390549951052868,5,0,17.913363312711308
51 CIRCUIT RD,MATTAR MRT STATION,0.36372464568917934,4,Paya Lebar Square,1.008189024730062,0,380114,0.34136129837680224,4,0.1185832233077928,4,0.3866557603627155,2,387724,0.4331262439058211,3,3,5.0919182144418045
855 YISHUN RING RD,KHATIB MRT STATION,0.4295905516729966,1,Wisteria Mall,0.5050176504657807,1,760849,0.17881519183480335,6,1.2483603586623628,0,0.9369126098767379,1,769028,0.28238994932950623,3,6,13.802310347894643
251 KIM KEAT LINK,TOA PAYOH MRT STATION,1.0661568697099495,0,HDB Hub,0.9487117536062588,1,310260,0.06419747693555271,10,0.4072669807185349,5,1.0125423355368848,0,319320,0.6078293547772495,3,7,4.2821862313573815
205 PETIR RD,PENDING LRT STATION,0.41955448511533644,3,Fajar Shopping Centre,1.2129475593078485,0,670205,2.2865203521017864e-06,3,0.4879101354989443,1,0.22866817675572973,6,679676,0.5016081471071058,2,5,12.423612013485897
10 MARSILING DR,MARSILING MRT STATION,0.984694702101718,1,Marsiling Mall,0.8522087333038203,1,730202,0.3531519890848833,4,0.3401996506355007,2,0.5194376094563897,3,738927,0.872196875002709,1,7,18.321950571110673
787D WOODLANDS CRES,ADMIRALTY MRT STATION,0.5077884280959417,1,Woodlands Mart,0.4036581538359358,2,730780,0.3643785205951148,10,0.5849953011389852,1,2.191834516921103,0,737803,0.2093728032618872,4,7,17.711427739544337
721 TAMPINES ST 71,TAMPINES MRT STATION,0.9159922980046474,1,Our Tampines Hub,0.8757340220198092,1,521602,0.17989188988201363,5,0.7683566161966333,1,0.9074930759705305,1,529067,0.2794374628228761,1,9,11.941242691582518
268A BOON LAY DR,BOON LAY MRT STATION,1.0491929527239836,0,Boon Lay Shopping Centre,0.5730477953547588,2,649486,0.4683403412045836,4,0.6594382993920336,1,0.8357427512740268,1,648347,0.3337314341089321,3,7,17.18375863658543
509 TAMPINES CTRL 1,TAMPINES MRT STATION,0.2172141684135215,2,Tampines Mall,0.3114105621798313,4,520505,0.0381531266064615,9,0.6577192069878454,1,0.45917101867707655,1,529176,0.4612967324585758,5,6,12.462258357652109
205B COMPASSVALE LANE,RANGGUNG LRT STATION,0.15435263034494254,6,Rivervale Plaza,0.5677149232941033,2,540266,0.4085150018769362,6,0.5971946362394495,1,0.9764816310813788,1,544974,0.33703797650923595,7,9,11.366129542531278
416 CLEMENTI AVE 1,DOVER MRT STATION,0.820595628990914,2,321 Clementi,0.7323652082967184,4,121420,0.3097837738647661,8,0.4497446007935281,2,0.7546960804983298,2,129857,0.7975074527437028,1,5,9.176387041326096
430C FERNVALE LINK,LAYAR LRT STATION,0.3380541427774696,4,The Seletar Mall,0.420182906612196,1,790417,0.3764799991176565,7,0.35846862147154734,1,0.6966704775023137,3,797538,0.36576998476005246,3,5,11.591346333640383
279 TOH GUAN RD,BUKIT BATOK MRT STATION,0.9700939139829793,3,IMM,0.6473842802453371,3,609601,0.6706156362222895,11,1.0456316038948692,0,1.5755215560155473,0,609558,0.7019680895024951,2,5,12.83969604345464
231 ANG MO KIO AVE 3,MAYFLOWER MRT STATION,0.48773225440773,2,Broadway Plaza,1.009114131724752,0,560233,0.14191670070375687,6,0.2726634103471774,3,0.5056763397772677,7,569920,0.24313351763513613,3,5,8.493412903819884
65 KALLANG BAHRU,GEYLANG BAHRU MRT STATION,0.44045978149558335,4,Aperia,1.0939377671043329,0,330071,0.2671537603664261,5,0.2667921878298088,3,0.5347493381923322,1,339948,0.513999208740437,1,6,3.453284983926878
170 GANGSA RD,PETIR LRT STATION,0.11129731097546017,9,Bukit Panjang Plaza,0.24507422272506718,5,677743,0.23436058160832995,9,0.7192935154525131,1,0.7941061197925542,5,679002,0.41250071935404337,4,4,13.440349716546464
289A COMPASSVALE CRES,CHENG LIM LRT STATION,0.46633626928907906,9,Compass One,0.6917068623303563,2,540263,0.36760145532718097,9,1.0309742641603297,0,0.948499011820837,1,545091,0.3613619706686168,6,13,12.631201778738093
703 HOUGANG AVE 2,HOUGANG MRT STATION,0.7142950393582317,2,Heartland Mall,0.8166144438231636,2,530006,0.5916179671279621,8,0.8078160335236834,1,0.19988458946360874,6,536451,0.5408397344506101,3,7,9.02328931813301
322A ANCHORVALE DR,SENGKANG LRT STATION,0.3463062144459889,9,Compass One,0.31238805053866125,1,543215,0.20065128486884243,7,0.7322090063574602,1,1.248216969682719,0,545080,0.14737040481117503,6,12,11.765573888159363
119D KIM TIAN RD,TIONG BAHRU MRT STATION,0.4799898985828893,1,Tiong Bahru Plaza,0.5088766187886813,1,161026,0.26868677623769815,11,0.30177124250234805,5,0.3119956558210054,2,169485,0.33211495250467177,3,4,2.955427058033328
219A BEDOK CTRL,BEDOK MRT STATION,0.39766006490028466,1,Djitsun Mall,0.4239350436711956,3,460212,0.19514108562226698,10,0.19349013681972244,5,0.8856456872085833,3,469680,0.505752859002709,4,5,9.717251903752874
266 BT BATOK EAST AVE 4,BUKIT BATOK MRT STATION,1.16124720561751,0,West Mall,1.2013149162638803,0,650280,0.3784907477220634,3,2.0930289967890037,0,0.6391032171126644,5,659762,0.6584490675607695,3,2,11.977921209253042
326A ANCHORVALE RD,FARMWAY LRT STATION,0.28771312485102307,8,Compass One,0.8480629730586703,1,540351,0.23331818404560728,9,0.2273230001137895,1,0.646814271222719,1,544799,0.16287558375736788,4,12,11.943902121919699
29 TANGLIN HALT RD,COMMONWEALTH MRT STATION,0.4237394357217718,2,Anchorpoint,1.281507995236373,0,141088,0.3714709479381619,2,0.21799684853054027,5,0.8724963493124491,2,148812,0.11254612059634322,2,1,5.8634712622656115
711 JURONG WEST ST 71,PIONEER MRT STATION,0.6326482987567885,1,Pioneer Mall,0.22666903230756705,2,640638,0.23392513631585676,3,0.2776806984389155,1,0.6863887373119176,1,649223,0.4134571981278335,7,2,18.257173063167038
174 BISHAN ST 13,BISHAN MRT STATION,0.6656654474587078,2,Junction 8,0.6633942002894632,2,570512,0.5135404955055675,5,0.8789552450027663,1,0.8614765971640971,3,579793,0.1553166770957519,4,8,6.093413522060439
37 TELOK BLANGAH RISE,HARBOURFRONT MRT STATION,0.8118750665911962,2,VivoCity,0.9287270595040741,2,90109,0.30455970624856776,3,0.08426692239217322,3,0.5929574736944897,1,99840,0.28204165543002097,2,4,3.9557341081276847
118D JLN MEMBINA,TIONG BAHRU MRT STATION,0.39141821707439967,1,Tiong Bahru Plaza,0.4204902155402422,1,161026,0.11003802201626803,15,0.3032473126092223,5,0.39950152924751253,2,169485,0.1832472873938237,4,3,3.058531601657833
46 MARINE CRES,KEMBANGAN MRT STATION,1.7623479562358733,0,i12 Katong,0.8482377997530591,4,440058,0.18856426196690507,8,0.3525216419277374,2,0.5051775625614486,4,449761,0.12535805212137754,3,3,6.877243409266392
641 ROWELL RD,JALAN BESAR MRT STATION,0.30681144058240817,8,Mustafa Centre,0.21653504216446864,7,209610,0.07627988796210974,11,0.20998034110204672,3,0.04393463629428937,6,198423,0.5162220516810972,2,4,1.6959135604127193
643 CHOA CHU KANG ST 64,YEW TEE MRT STATION,0.1730275014378972,1,Yew Tee Square,0.15899392368430165,3,689715,0.21262741962368117,3,1.8931780107985174,0,1.0419392866752182,0,689100,0.4111945670857029,4,2,16.380655575685626
158D RIVERVALE CRES,BAKAU LRT STATION,0.20617535776751117,5,Rivervale Mall,0.5192368785776297,3,545082,0.5461062985308602,4,1.7811888106223175,0,0.5279246570368618,1,545088,0.47392509327834254,4,13,12.196055381152727
107 BEDOK NTH RD,BEDOK RESERVOIR MRT STATION,0.6577355113750378,1,Djitsun Mall,1.0165756503655745,0,460115,0.11614645449558161,5,0.6428205438778908,2,0.847000802966131,1,469719,0.29278679030773386,5,6,10.331201753138265
221 BISHAN ST 23,BISHAN MRT STATION,0.7227098075612013,2,Junction 8,0.8140721775318099,2,570279,0.5777687062503327,5,0.6974166323290688,2,0.4398244576383596,4,579767,0.5688634307472,3,7,7.161649663600351
319C ANCHORVALE DR,RENJONG LRT STATION,0.4607212448688507,7,Compass One,0.5102227498436536,1,543215,0.26965690811584814,7,0.707237592898292,2,1.1782613774339983,0,545080,0.15839096390642968,5,12,11.630625815866983
250A COMPASSVALE ST,COMPASSVALE LRT STATION,0.3176141227896421,8,Rivervale Mall,0.5141098303733006,3,545082,0.5202741602516272,6,1.322475401809727,0,0.42956050655923783,1,545166,0.2718449067962866,5,13,12.127641433461813
857 JURONG WEST ST 81,PIONEER MRT STATION,1.1563731931646186,0,Gek Poh Shopping Centre,0.1361593994581231,2,640763,0.1909880748456622,4,0.7517737655014423,1,0.633790701308658,2,649076,0.21275259557750228,4,5,18.31598376835907
215 PETIR RD,PENDING LRT STATION,0.3554768024061285,3,Fajar Shopping Centre,1.049641204509082,0,670205,0.1903129958150621,3,0.342231303686506,1,0.341696777046227,5,679676,0.5728989826391174,3,4,12.526898373329336
341 TAMPINES ST 33,TAMPINES EAST MRT STATION,0.9165804152812629,1,Eastpoint Mall,1.2982960893084792,0,529286,0.3761651636607626,3,1.936128860804409,0,0.49133668456592444,4,529258,0.18047424725317254,1,8,13.732614757376101
310A PUNGGOL WALK,SUMANG LRT STATION,0.3114685150844892,8,Waterway Point,0.2599485513603413,2,821312,0.25721871968228827,9,0.3917484813132721,1,0.46357877722144913,1,828728,0.3175397399355164,4,9,13.905598637005703
14 JOO SENG RD,BARTLEY MRT STATION,0.7469944873157904,2,The Poiz,1.3907239278784331,0,360001,0.232350560644403,5,0.9572471084286422,1,0.3253918984584066,7,349700,0.4886110677620173,2,5,5.667733105970654
138 PETIR RD,PENDING LRT STATION,0.23815536578625796,5,Bukit Panjang Plaza,0.8487375901952685,2,670205,0.4731903658114384,5,0.447364053435797,1,0.25912225150996426,7,679676,0.1266907549488239,3,4,12.834974465410815
691 HOUGANG ST 61,HOUGANG MRT STATION,0.884034966962349,2,Hougang Green Shopping Mall,0.3148789463129256,3,538719,0.3148791794601679,7,0.4198290266733206,2,1.0566795523140677,0,538720,0.16659768667418784,6,7,10.006900888992499
424 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.8683406349425534,1,Boon Lay Shopping Centre,1.4812396301140847,0,640492,0.12726657066601185,5,0.733194302765358,2,1.4025075307987664,0,649332,0.5928646937166414,3,5,15.530486962642986
606 SENJA RD,SENJA LRT STATION,0.1791793111699764,6,Junction 10,0.18877571071871102,4,677899,0.18257256770826918,8,0.6449474567401157,1,0.767877548855827,1,677742,0.3457030037488301,4,5,14.011800800559595
724 JURONG WEST ST 72,PIONEER MRT STATION,0.8296135905133232,1,Pioneer Mall,0.3864639252272372,2,640638,0.38639873964893034,4,0.4269854925797759,1,0.8104813582749135,1,649223,0.09813261638425316,5,4,18.060673989622316
634 JURONG WEST ST 65,PIONEER MRT STATION,0.631659210639169,2,Pioneer Mall,0.24383000222499934,3,640638,0.2392728867461119,6,0.2603007558887528,1,0.9089705664159369,2,649223,0.17923285934252534,5,4,17.917154298219614
139 RIVERVALE ST,BAKAU LRT STATION,0.15162560802901842,5,Rivervale Mall,0.368468573773165,2,545082,0.4023649298504854,3,1.5053101027981353,0,0.31245031535670614,1,545088,0.23407946197377247,5,14,12.07783614037624
128 KIM TIAN RD,TIONG BAHRU MRT STATION,0.5636769132364542,1,Tiong Bahru Plaza,0.5909272217938633,1,169252,0.36454082045025576,11,0.3784624478471891,5,0.2769842862587923,2,169485,0.45552891958219716,3,4,2.861007286430481
437 YISHUN AVE 6,YISHUN MRT STATION,1.6394907818534223,0,Wisteria Mall,0.8128995830008965,1,760414,0.3319947143504328,5,0.483343560800458,1,0.6262370430557702,1,768960,0.6438255999163648,3,3,14.22190503038058
115A YISHUN RING RD,YISHUN MRT STATION,0.9370979532612183,1,Sembawang Shopping Centre,0.9864817481476484,1,760101,0.30807920244432524,3,0.23590581766124605,1,0.5495863025404896,5,768643,0.5826815687961634,3,6,15.737361715821464
679A JURONG WEST CTRL 1,BOON LAY MRT STATION,0.6269056541682662,1,Jurong Point,0.5407317239764282,2,648886,0.540809263660325,6,0.7823979004627901,2,0.7273594240652127,2,649188,0.7082677022053779,5,5,17.223276472451136
120 YISHUN RING RD,YISHUN MRT STATION,0.8659980709408808,2,Northpoint City,0.9125256890811895,3,760101,0.5094337136412475,7,0.3834768650121458,1,0.5678648298447619,5,768643,0.40939326864183734,4,5,15.867439055788525
315C ANCHORVALE RD,TONGKANG LRT STATION,0.413351899597155,8,Compass One,0.7819787874310165,1,540351,0.19296282746523327,9,0.5072402654308947,1,0.8881087287708003,1,544969,0.21428284205945236,3,13,11.678452581957748
976 JURONG WEST ST 93,PIONEER MRT STATION,0.4775553310655775,1,Pioneer Mall,0.4187942135353197,1,640962,0.32367012854607063,3,0.42341631795353374,1,0.2970405074000466,1,648368,0.5822401466644673,6,2,18.354575515661278
217 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.6257977207911888,1,West Mall,0.7101446955051534,1,650292,0.2609562118221362,6,1.714274626267179,0,1.0276867075255545,0,659634,0.1671239886518008,3,4,12.343070770018182
683C WOODLANDS DR 62,ADMIRALTY MRT STATION,0.2679744866777206,1,Admiralty Place,0.21329244061405234,3,738344,0.2628125933396565,8,0.3224944899706018,1,2.281179149305163,0,737942,0.20388834227245922,4,6,17.23481239526377
447 PASIR RIS DR 6,PASIR RIS MRT STATION,0.9887268128124301,1,Downtown East,0.7413246299106837,3,510440,0.22311375592055221,6,0.7593865699830366,1,0.6170887727872755,1,518935,0.20193403697773862,3,3,14.578896535195888
128D PUNGGOL FIELD WALK,CORAL EDGE LRT STATION,0.12340458208685366,7,Punggol Plaza,0.18518302200555378,2,820168,0.18550991448036333,5,1.8618972741944397,0,0.9267036724978585,1,828848,0.3907923259332355,5,7,12.896720318757145
501 BEDOK NTH ST 3,BEDOK RESERVOIR MRT STATION,0.5613010720445311,2,Djitsun Mall,0.6363362907033084,3,460510,0.05488885572861066,9,0.18882973829651853,4,0.9558663997902664,1,469680,0.2337679792989761,3,4,9.78264774659755
